scenario_id,origin,destination,value_usd,is_hazmat,is_temp_control,expected_transit_days,iot_alert_count,recent_delay_events,lane_risk_index,border_crossing_count,carrier_incident_rate_90d,carrier_tenure_days,risk_score,risk_band
2626,US,US,10000,False,True,2,1,3,0.4,0,0.08,90,74,HIGH
2627,US,US,10000,False,True,2,1,3,0.4,0,0.08,400,74,HIGH
2628,US,US,10000,False,True,2,1,3,0.4,0,0.08,1200,74,HIGH
2629,US,MX,10000,False,True,2,1,3,0.4,1,0.0,90,59,MEDIUM
2630,US,MX,10000,False,True,2,1,3,0.4,1,0.0,400,49,MEDIUM
2631,US,MX,10000,False,True,2,1,3,0.4,1,0.0,1200,49,MEDIUM
2632,US,MX,10000,False,True,2,1,3,0.4,1,0.02,90,59,MEDIUM
2633,US,MX,10000,False,True,2,1,3,0.4,1,0.02,400,59,MEDIUM
2634,US,MX,10000,False,True,2,1,3,0.4,1,0.02,1200,59,MEDIUM
2635,US,MX,10000,False,True,2,1,3,0.4,1,0.08,90,79,HIGH
2636,US,MX,10000,False,True,2,1,3,0.4,1,0.08,400,79,HIGH
2637,US,MX,10000,False,True,2,1,3,0.4,1,0.08,1200,79,HIGH
2638,US,MX,10000,False,True,2,1,3,0.4,2,0.0,90,64,MEDIUM
2639,US,MX,10000,False,True,2,1,3,0.4,2,0.0,400,54,MEDIUM
2640,US,MX,10000,False,True,2,1,3,0.4,2,0.0,1200,54,MEDIUM
2641,US,MX,10000,False,True,2,1,3,0.4,2,0.02,90,64,MEDIUM
2642,US,MX,10000,False,True,2,1,3,0.4,2,0.02,400,64,MEDIUM
2643,US,MX,10000,False,True,2,1,3,0.4,2,0.02,1200,64,MEDIUM
2644,US,MX,10000,False,True,2,1,3,0.4,2,0.08,90,84,HIGH
2645,US,MX,10000,False,True,2,1,3,0.4,2,0.08,400,84,HIGH
2646,US,MX,10000,False,True,2,1,3,0.4,2,0.08,1200,84,HIGH
2647,US,US,10000,False,True,2,1,3,0.8,0,0.0,90,78,HIGH
2648,US,US,10000,False,True,2,1,3,0.8,0,0.0,400,68,MEDIUM
2649,US,US,10000,False,True,2,1,3,0.8,0,0.0,1200,68,MEDIUM
2650,US,US,10000,False,True,2,1,3,0.8,0,0.02,90,78,HIGH
2651,US,US,10000,False,True,2,1,3,0.8,0,0.02,400,78,HIGH
2652,US,US,10000,False,True,2,1,3,0.8,0,0.02,1200,78,HIGH
2653,US,US,10000,False,True,2,1,3,0.8,0,0.08,90,98,HIGH
2654,US,US,10000,False,True,2,1,3,0.8,0,0.08,400,98,HIGH
2655,US,US,10000,False,True,2,1,3,0.8,0,0.08,1200,98,HIGH
2656,US,MX,10000,False,True,2,1,3,0.8,1,0.0,90,83,HIGH
2657,US,MX,10000,False,True,2,1,3,0.8,1,0.0,400,73,HIGH
2658,US,MX,10000,False,True,2,1,3,0.8,1,0.0,1200,73,HIGH
2659,US,MX,10000,False,True,2,1,3,0.8,1,0.02,90,83,HIGH
2660,US,MX,10000,False,True,2,1,3,0.8,1,0.02,400,83,HIGH
2661,US,MX,10000,False,True,2,1,3,0.8,1,0.02,1200,83,HIGH
2662,US,MX,10000,False,True,2,1,3,0.8,1,0.08,90,100,HIGH
2663,US,MX,10000,False,True,2,1,3,0.8,1,0.08,400,100,HIGH
2664,US,MX,10000,False,True,2,1,3,0.8,1,0.08,1200,100,HIGH
2665,US,MX,10000,False,True,2,1,3,0.8,2,0.0,90,88,HIGH
2666,US,MX,10000,False,True,2,1,3,0.8,2,0.0,400,78,HIGH
2667,US,MX,10000,False,True,2,1,3,0.8,2,0.0,1200,78,HIGH
2668,US,MX,10000,False,True,2,1,3,0.8,2,0.02,90,88,HIGH
2669,US,MX,10000,False,True,2,1,3,0.8,2,0.02,400,88,HIGH
2670,US,MX,10000,False,True,2,1,3,0.8,2,0.02,1200,88,HIGH
2671,US,MX,10000,False,True,2,1,3,0.8,2,0.08,90,100,HIGH
2672,US,MX,10000,False,True,2,1,3,0.8,2,0.08,400,100,HIGH
2673,US,MX,10000,False,True,2,1,3,0.8,2,0.08,1200,100,HIGH
2674,US,US,10000,False,True,2,3,0,0.1,0,0.0,90,41,MEDIUM
2675,US,US,10000,False,True,2,3,0,0.1,0,0.0,400,31,LOW
2676,US,US,10000,False,True,2,3,0,0.1,0,0.0,1200,31,LOW
2677,US,US,10000,False,True,2,3,0,0.1,0,0.02,90,41,MEDIUM
2678,US,US,10000,False,True,2,3,0,0.1,0,0.02,400,41,MEDIUM
2679,US,US,10000,False,True,2,3,0,0.1,0,0.02,1200,41,MEDIUM
2680,US,US,10000,False,True,2,3,0,0.1,0,0.08,90,61,MEDIUM
2681,US,US,10000,False,True,2,3,0,0.1,0,0.08,400,61,MEDIUM
2682,US,US,10000,False,True,2,3,0,0.1,0,0.08,1200,61,MEDIUM
2683,US,MX,10000,False,True,2,3,0,0.1,1,0.0,90,46,MEDIUM
2684,US,MX,10000,False,True,2,3,0,0.1,1,0.0,400,36,LOW
2685,US,MX,10000,False,True,2,3,0,0.1,1,0.0,1200,36,LOW
2686,US,MX,10000,False,True,2,3,0,0.1,1,0.02,90,46,MEDIUM
2687,US,MX,10000,False,True,2,3,0,0.1,1,0.02,400,46,MEDIUM
2688,US,MX,10000,False,True,2,3,0,0.1,1,0.02,1200,46,MEDIUM
2689,US,MX,10000,False,True,2,3,0,0.1,1,0.08,90,66,MEDIUM
2690,US,MX,10000,False,True,2,3,0,0.1,1,0.08,400,66,MEDIUM
2691,US,MX,10000,False,True,2,3,0,0.1,1,0.08,1200,66,MEDIUM
2692,US,MX,10000,False,True,2,3,0,0.1,2,0.0,90,51,MEDIUM
2693,US,MX,10000,False,True,2,3,0,0.1,2,0.0,400,41,MEDIUM
2694,US,MX,10000,False,True,2,3,0,0.1,2,0.0,1200,41,MEDIUM
2695,US,MX,10000,False,True,2,3,0,0.1,2,0.02,90,51,MEDIUM
2696,US,MX,10000,False,True,2,3,0,0.1,2,0.02,400,51,MEDIUM
2697,US,MX,10000,False,True,2,3,0,0.1,2,0.02,1200,51,MEDIUM
2698,US,MX,10000,False,True,2,3,0,0.1,2,0.08,90,71,HIGH
2699,US,MX,10000,False,True,2,3,0,0.1,2,0.08,400,71,HIGH
2700,US,MX,10000,False,True,2,3,0,0.1,2,0.08,1200,71,HIGH
2701,US,US,10000,False,True,2,3,0,0.4,0,0.0,90,59,MEDIUM
2702,US,US,10000,False,True,2,3,0,0.4,0,0.0,400,49,MEDIUM
2703,US,US,10000,False,True,2,3,0,0.4,0,0.0,1200,49,MEDIUM
2704,US,US,10000,False,True,2,3,0,0.4,0,0.02,90,59,MEDIUM
2705,US,US,10000,False,True,2,3,0,0.4,0,0.02,400,59,MEDIUM
2706,US,US,10000,False,True,2,3,0,0.4,0,0.02,1200,59,MEDIUM
2707,US,US,10000,False,True,2,3,0,0.4,0,0.08,90,79,HIGH
2708,US,US,10000,False,True,2,3,0,0.4,0,0.08,400,79,HIGH
2709,US,US,10000,False,True,2,3,0,0.4,0,0.08,1200,79,HIGH
2710,US,MX,10000,False,True,2,3,0,0.4,1,0.0,90,64,MEDIUM
2711,US,MX,10000,False,True,2,3,0,0.4,1,0.0,400,54,MEDIUM
2712,US,MX,10000,False,True,2,3,0,0.4,1,0.0,1200,54,MEDIUM
2713,US,MX,10000,False,True,2,3,0,0.4,1,0.02,90,64,MEDIUM
2714,US,MX,10000,False,True,2,3,0,0.4,1,0.02,400,64,MEDIUM
2715,US,MX,10000,False,True,2,3,0,0.4,1,0.02,1200,64,MEDIUM
2716,US,MX,10000,False,True,2,3,0,0.4,1,0.08,90,84,HIGH
2717,US,MX,10000,False,True,2,3,0,0.4,1,0.08,400,84,HIGH
2718,US,MX,10000,False,True,2,3,0,0.4,1,0.08,1200,84,HIGH
2719,US,MX,10000,False,True,2,3,0,0.4,2,0.0,90,69,MEDIUM
2720,US,MX,10000,False,True,2,3,0,0.4,2,0.0,400,59,MEDIUM
2721,US,MX,10000,False,True,2,3,0,0.4,2,0.0,1200,59,MEDIUM
2722,US,MX,10000,False,True,2,3,0,0.4,2,0.02,90,69,MEDIUM
2723,US,MX,10000,False,True,2,3,0,0.4,2,0.02,400,69,MEDIUM
2724,US,MX,10000,False,True,2,3,0,0.4,2,0.02,1200,69,MEDIUM
2725,US,MX,10000,False,True,2,3,0,0.4,2,0.08,90,89,HIGH
2726,US,MX,10000,False,True,2,3,0,0.4,2,0.08,400,89,HIGH
2727,US,MX,10000,False,True,2,3,0,0.4,2,0.08,1200,89,HIGH
2728,US,US,10000,False,True,2,3,0,0.8,0,0.0,90,83,HIGH
2729,US,US,10000,False,True,2,3,0,0.8,0,0.0,400,73,HIGH
2730,US,US,10000,False,True,2,3,0,0.8,0,0.0,1200,73,HIGH
2731,US,US,10000,False,True,2,3,0,0.8,0,0.02,90,83,HIGH
2732,US,US,10000,False,True,2,3,0,0.8,0,0.02,400,83,HIGH
2733,US,US,10000,False,True,2,3,0,0.8,0,0.02,1200,83,HIGH
2734,US,US,10000,False,True,2,3,0,0.8,0,0.08,90,100,HIGH
2735,US,US,10000,False,True,2,3,0,0.8,0,0.08,400,100,HIGH
2736,US,US,10000,False,True,2,3,0,0.8,0,0.08,1200,100,HIGH
2737,US,MX,10000,False,True,2,3,0,0.8,1,0.0,90,88,HIGH
2738,US,MX,10000,False,True,2,3,0,0.8,1,0.0,400,78,HIGH
2739,US,MX,10000,False,True,2,3,0,0.8,1,0.0,1200,78,HIGH
2740,US,MX,10000,False,True,2,3,0,0.8,1,0.02,90,88,HIGH
2741,US,MX,10000,False,True,2,3,0,0.8,1,0.02,400,88,HIGH
2742,US,MX,10000,False,True,2,3,0,0.8,1,0.02,1200,88,HIGH
2743,US,MX,10000,False,True,2,3,0,0.8,1,0.08,90,100,HIGH
2744,US,MX,10000,False,True,2,3,0,0.8,1,0.08,400,100,HIGH
2745,US,MX,10000,False,True,2,3,0,0.8,1,0.08,1200,100,HIGH
2746,US,MX,10000,False,True,2,3,0,0.8,2,0.0,90,93,HIGH
2747,US,MX,10000,False,True,2,3,0,0.8,2,0.0,400,83,HIGH
2748,US,MX,10000,False,True,2,3,0,0.8,2,0.0,1200,83,HIGH
2749,US,MX,10000,False,True,2,3,0,0.8,2,0.02,90,93,HIGH
2750,US,MX,10000,False,True,2,3,0,0.8,2,0.02,400,93,HIGH
2751,US,MX,10000,False,True,2,3,0,0.8,2,0.02,1200,93,HIGH
2752,US,MX,10000,False,True,2,3,0,0.8,2,0.08,90,100,HIGH
2753,US,MX,10000,False,True,2,3,0,0.8,2,0.08,400,100,HIGH
2754,US,MX,10000,False,True,2,3,0,0.8,2,0.08,1200,100,HIGH
2755,US,US,10000,False,True,2,3,1,0.1,0,0.0,90,46,MEDIUM
2756,US,US,10000,False,True,2,3,1,0.1,0,0.0,400,36,LOW
2757,US,US,10000,False,True,2,3,1,0.1,0,0.0,1200,36,LOW
2758,US,US,10000,False,True,2,3,1,0.1,0,0.02,90,46,MEDIUM
2759,US,US,10000,False,True,2,3,1,0.1,0,0.02,400,46,MEDIUM
2760,US,US,10000,False,True,2,3,1,0.1,0,0.02,1200,46,MEDIUM
2761,US,US,10000,False,True,2,3,1,0.1,0,0.08,90,66,MEDIUM
2762,US,US,10000,False,True,2,3,1,0.1,0,0.08,400,66,MEDIUM
2763,US,US,10000,False,True,2,3,1,0.1,0,0.08,1200,66,MEDIUM
2764,US,MX,10000,False,True,2,3,1,0.1,1,0.0,90,51,MEDIUM
2765,US,MX,10000,False,True,2,3,1,0.1,1,0.0,400,41,MEDIUM
2766,US,MX,10000,False,True,2,3,1,0.1,1,0.0,1200,41,MEDIUM
2767,US,MX,10000,False,True,2,3,1,0.1,1,0.02,90,51,MEDIUM
2768,US,MX,10000,False,True,2,3,1,0.1,1,0.02,400,51,MEDIUM
2769,US,MX,10000,False,True,2,3,1,0.1,1,0.02,1200,51,MEDIUM
2770,US,MX,10000,False,True,2,3,1,0.1,1,0.08,90,71,HIGH
2771,US,MX,10000,False,True,2,3,1,0.1,1,0.08,400,71,HIGH
2772,US,MX,10000,False,True,2,3,1,0.1,1,0.08,1200,71,HIGH
2773,US,MX,10000,False,True,2,3,1,0.1,2,0.0,90,56,MEDIUM
2774,US,MX,10000,False,True,2,3,1,0.1,2,0.0,400,46,MEDIUM
2775,US,MX,10000,False,True,2,3,1,0.1,2,0.0,1200,46,MEDIUM
2776,US,MX,10000,False,True,2,3,1,0.1,2,0.02,90,56,MEDIUM
2777,US,MX,10000,False,True,2,3,1,0.1,2,0.02,400,56,MEDIUM
2778,US,MX,10000,False,True,2,3,1,0.1,2,0.02,1200,56,MEDIUM
2779,US,MX,10000,False,True,2,3,1,0.1,2,0.08,90,76,HIGH
2780,US,MX,10000,False,True,2,3,1,0.1,2,0.08,400,76,HIGH
2781,US,MX,10000,False,True,2,3,1,0.1,2,0.08,1200,76,HIGH
2782,US,US,10000,False,True,2,3,1,0.4,0,0.0,90,64,MEDIUM
2783,US,US,10000,False,True,2,3,1,0.4,0,0.0,400,54,MEDIUM
2784,US,US,10000,False,True,2,3,1,0.4,0,0.0,1200,54,MEDIUM
2785,US,US,10000,False,True,2,3,1,0.4,0,0.02,90,64,MEDIUM
2786,US,US,10000,False,True,2,3,1,0.4,0,0.02,400,64,MEDIUM
2787,US,US,10000,False,True,2,3,1,0.4,0,0.02,1200,64,MEDIUM
2788,US,US,10000,False,True,2,3,1,0.4,0,0.08,90,84,HIGH
2789,US,US,10000,False,True,2,3,1,0.4,0,0.08,400,84,HIGH
2790,US,US,10000,False,True,2,3,1,0.4,0,0.08,1200,84,HIGH
2791,US,MX,10000,False,True,2,3,1,0.4,1,0.0,90,69,MEDIUM
2792,US,MX,10000,False,True,2,3,1,0.4,1,0.0,400,59,MEDIUM
2793,US,MX,10000,False,True,2,3,1,0.4,1,0.0,1200,59,MEDIUM
2794,US,MX,10000,False,True,2,3,1,0.4,1,0.02,90,69,MEDIUM
2795,US,MX,10000,False,True,2,3,1,0.4,1,0.02,400,69,MEDIUM
2796,US,MX,10000,False,True,2,3,1,0.4,1,0.02,1200,69,MEDIUM
2797,US,MX,10000,False,True,2,3,1,0.4,1,0.08,90,89,HIGH
2798,US,MX,10000,False,True,2,3,1,0.4,1,0.08,400,89,HIGH
2799,US,MX,10000,False,True,2,3,1,0.4,1,0.08,1200,89,HIGH
2800,US,MX,10000,False,True,2,3,1,0.4,2,0.0,90,74,HIGH
2801,US,MX,10000,False,True,2,3,1,0.4,2,0.0,400,64,MEDIUM
2802,US,MX,10000,False,True,2,3,1,0.4,2,0.0,1200,64,MEDIUM
2803,US,MX,10000,False,True,2,3,1,0.4,2,0.02,90,74,HIGH
2804,US,MX,10000,False,True,2,3,1,0.4,2,0.02,400,74,HIGH
2805,US,MX,10000,False,True,2,3,1,0.4,2,0.02,1200,74,HIGH
2806,US,MX,10000,False,True,2,3,1,0.4,2,0.08,90,94,HIGH
2807,US,MX,10000,False,True,2,3,1,0.4,2,0.08,400,94,HIGH
2808,US,MX,10000,False,True,2,3,1,0.4,2,0.08,1200,94,HIGH
2809,US,US,10000,False,True,2,3,1,0.8,0,0.0,90,88,HIGH
2810,US,US,10000,False,True,2,3,1,0.8,0,0.0,400,78,HIGH
2811,US,US,10000,False,True,2,3,1,0.8,0,0.0,1200,78,HIGH
2812,US,US,10000,False,True,2,3,1,0.8,0,0.02,90,88,HIGH
2813,US,US,10000,False,True,2,3,1,0.8,0,0.02,400,88,HIGH
2814,US,US,10000,False,True,2,3,1,0.8,0,0.02,1200,88,HIGH
2815,US,US,10000,False,True,2,3,1,0.8,0,0.08,90,100,HIGH
2816,US,US,10000,False,True,2,3,1,0.8,0,0.08,400,100,HIGH
2817,US,US,10000,False,True,2,3,1,0.8,0,0.08,1200,100,HIGH
2818,US,MX,10000,False,True,2,3,1,0.8,1,0.0,90,93,HIGH
2819,US,MX,10000,False,True,2,3,1,0.8,1,0.0,400,83,HIGH
2820,US,MX,10000,False,True,2,3,1,0.8,1,0.0,1200,83,HIGH
2821,US,MX,10000,False,True,2,3,1,0.8,1,0.02,90,93,HIGH
2822,US,MX,10000,False,True,2,3,1,0.8,1,0.02,400,93,HIGH
2823,US,MX,10000,False,True,2,3,1,0.8,1,0.02,1200,93,HIGH
2824,US,MX,10000,False,True,2,3,1,0.8,1,0.08,90,100,HIGH
2825,US,MX,10000,False,True,2,3,1,0.8,1,0.08,400,100,HIGH
2826,US,MX,10000,False,True,2,3,1,0.8,1,0.08,1200,100,HIGH
2827,US,MX,10000,False,True,2,3,1,0.8,2,0.0,90,98,HIGH
2828,US,MX,10000,False,True,2,3,1,0.8,2,0.0,400,88,HIGH
2829,US,MX,10000,False,True,2,3,1,0.8,2,0.0,1200,88,HIGH
2830,US,MX,10000,False,True,2,3,1,0.8,2,0.02,90,98,HIGH
2831,US,MX,10000,False,True,2,3,1,0.8,2,0.02,400,98,HIGH
2832,US,MX,10000,False,True,2,3,1,0.8,2,0.02,1200,98,HIGH
2833,US,MX,10000,False,True,2,3,1,0.8,2,0.08,90,100,HIGH
2834,US,MX,10000,False,True,2,3,1,0.8,2,0.08,400,100,HIGH
2835,US,MX,10000,False,True,2,3,1,0.8,2,0.08,1200,100,HIGH
2836,US,US,10000,False,True,2,3,3,0.1,0,0.0,90,56,MEDIUM
2837,US,US,10000,False,True,2,3,3,0.1,0,0.0,400,46,MEDIUM
2838,US,US,10000,False,True,2,3,3,0.1,0,0.0,1200,46,MEDIUM
2839,US,US,10000,False,True,2,3,3,0.1,0,0.02,90,56,MEDIUM
2840,US,US,10000,False,True,2,3,3,0.1,0,0.02,400,56,MEDIUM
2841,US,US,10000,False,True,2,3,3,0.1,0,0.02,1200,56,MEDIUM
2842,US,US,10000,False,True,2,3,3,0.1,0,0.08,90,76,HIGH
2843,US,US,10000,False,True,2,3,3,0.1,0,0.08,400,76,HIGH
2844,US,US,10000,False,True,2,3,3,0.1,0,0.08,1200,76,HIGH
2845,US,MX,10000,False,True,2,3,3,0.1,1,0.0,90,61,MEDIUM
2846,US,MX,10000,False,True,2,3,3,0.1,1,0.0,400,51,MEDIUM
2847,US,MX,10000,False,True,2,3,3,0.1,1,0.0,1200,51,MEDIUM
2848,US,MX,10000,False,True,2,3,3,0.1,1,0.02,90,61,MEDIUM
2849,US,MX,10000,False,True,2,3,3,0.1,1,0.02,400,61,MEDIUM
2850,US,MX,10000,False,True,2,3,3,0.1,1,0.02,1200,61,MEDIUM
2851,US,MX,10000,False,True,2,3,3,0.1,1,0.08,90,81,HIGH
2852,US,MX,10000,False,True,2,3,3,0.1,1,0.08,400,81,HIGH
2853,US,MX,10000,False,True,2,3,3,0.1,1,0.08,1200,81,HIGH
2854,US,MX,10000,False,True,2,3,3,0.1,2,0.0,90,66,MEDIUM
2855,US,MX,10000,False,True,2,3,3,0.1,2,0.0,400,56,MEDIUM
2856,US,MX,10000,False,True,2,3,3,0.1,2,0.0,1200,56,MEDIUM
2857,US,MX,10000,False,True,2,3,3,0.1,2,0.02,90,66,MEDIUM
2858,US,MX,10000,False,True,2,3,3,0.1,2,0.02,400,66,MEDIUM
2859,US,MX,10000,False,True,2,3,3,0.1,2,0.02,1200,66,MEDIUM
2860,US,MX,10000,False,True,2,3,3,0.1,2,0.08,90,86,HIGH
2861,US,MX,10000,False,True,2,3,3,0.1,2,0.08,400,86,HIGH
2862,US,MX,10000,False,True,2,3,3,0.1,2,0.08,1200,86,HIGH
2863,US,US,10000,False,True,2,3,3,0.4,0,0.0,90,74,HIGH
2864,US,US,10000,False,True,2,3,3,0.4,0,0.0,400,64,MEDIUM
2865,US,US,10000,False,True,2,3,3,0.4,0,0.0,1200,64,MEDIUM
2866,US,US,10000,False,True,2,3,3,0.4,0,0.02,90,74,HIGH
2867,US,US,10000,False,True,2,3,3,0.4,0,0.02,400,74,HIGH
2868,US,US,10000,False,True,2,3,3,0.4,0,0.02,1200,74,HIGH
2869,US,US,10000,False,True,2,3,3,0.4,0,0.08,90,94,HIGH
2870,US,US,10000,False,True,2,3,3,0.4,0,0.08,400,94,HIGH
2871,US,US,10000,False,True,2,3,3,0.4,0,0.08,1200,94,HIGH
2872,US,MX,10000,False,True,2,3,3,0.4,1,0.0,90,79,HIGH
2873,US,MX,10000,False,True,2,3,3,0.4,1,0.0,400,69,MEDIUM
2874,US,MX,10000,False,True,2,3,3,0.4,1,0.0,1200,69,MEDIUM
2875,US,MX,10000,False,True,2,3,3,0.4,1,0.02,90,79,HIGH
2876,US,MX,10000,False,True,2,3,3,0.4,1,0.02,400,79,HIGH
2877,US,MX,10000,False,True,2,3,3,0.4,1,0.02,1200,79,HIGH
2878,US,MX,10000,False,True,2,3,3,0.4,1,0.08,90,99,HIGH
2879,US,MX,10000,False,True,2,3,3,0.4,1,0.08,400,99,HIGH
2880,US,MX,10000,False,True,2,3,3,0.4,1,0.08,1200,99,HIGH
2881,US,MX,10000,False,True,2,3,3,0.4,2,0.0,90,84,HIGH
2882,US,MX,10000,False,True,2,3,3,0.4,2,0.0,400,74,HIGH
2883,US,MX,10000,False,True,2,3,3,0.4,2,0.0,1200,74,HIGH
2884,US,MX,10000,False,True,2,3,3,0.4,2,0.02,90,84,HIGH
2885,US,MX,10000,False,True,2,3,3,0.4,2,0.02,400,84,HIGH
2886,US,MX,10000,False,True,2,3,3,0.4,2,0.02,1200,84,HIGH
2887,US,MX,10000,False,True,2,3,3,0.4,2,0.08,90,100,HIGH
2888,US,MX,10000,False,True,2,3,3,0.4,2,0.08,400,100,HIGH
2889,US,MX,10000,False,True,2,3,3,0.4,2,0.08,1200,100,HIGH
2890,US,US,10000,False,True,2,3,3,0.8,0,0.0,90,98,HIGH
2891,US,US,10000,False,True,2,3,3,0.8,0,0.0,400,88,HIGH
2892,US,US,10000,False,True,2,3,3,0.8,0,0.0,1200,88,HIGH
2893,US,US,10000,False,True,2,3,3,0.8,0,0.02,90,98,HIGH
2894,US,US,10000,False,True,2,3,3,0.8,0,0.02,400,98,HIGH
2895,US,US,10000,False,True,2,3,3,0.8,0,0.02,1200,98,HIGH
2896,US,US,10000,False,True,2,3,3,0.8,0,0.08,90,100,HIGH
2897,US,US,10000,False,True,2,3,3,0.8,0,0.08,400,100,HIGH
2898,US,US,10000,False,True,2,3,3,0.8,0,0.08,1200,100,HIGH
2899,US,MX,10000,False,True,2,3,3,0.8,1,0.0,90,100,HIGH
2900,US,MX,10000,False,True,2,3,3,0.8,1,0.0,400,93,HIGH
2901,US,MX,10000,False,True,2,3,3,0.8,1,0.0,1200,93,HIGH
2902,US,MX,10000,False,True,2,3,3,0.8,1,0.02,90,100,HIGH
2903,US,MX,10000,False,True,2,3,3,0.8,1,0.02,400,100,HIGH
2904,US,MX,10000,False,True,2,3,3,0.8,1,0.02,1200,100,HIGH
2905,US,MX,10000,False,True,2,3,3,0.8,1,0.08,90,100,HIGH
2906,US,MX,10000,False,True,2,3,3,0.8,1,0.08,400,100,HIGH
2907,US,MX,10000,False,True,2,3,3,0.8,1,0.08,1200,100,HIGH
2908,US,MX,10000,False,True,2,3,3,0.8,2,0.0,90,100,HIGH
2909,US,MX,10000,False,True,2,3,3,0.8,2,0.0,400,98,HIGH
2910,US,MX,10000,False,True,2,3,3,0.8,2,0.0,1200,98,HIGH
2911,US,MX,10000,False,True,2,3,3,0.8,2,0.02,90,100,HIGH
2912,US,MX,10000,False,True,2,3,3,0.8,2,0.02,400,100,HIGH
2913,US,MX,10000,False,True,2,3,3,0.8,2,0.02,1200,100,HIGH
2914,US,MX,10000,False,True,2,3,3,0.8,2,0.08,90,100,HIGH
2915,US,MX,10000,False,True,2,3,3,0.8,2,0.08,400,100,HIGH
2916,US,MX,10000,False,True,2,3,3,0.8,2,0.08,1200,100,HIGH
2917,US,US,10000,False,True,6,0,0,0.1,0,0.0,90,11,LOW
2918,US,US,10000,False,True,6,0,0,0.1,0,0.0,400,1,LOW
2919,US,US,10000,False,True,6,0,0,0.1,0,0.0,1200,1,LOW
2920,US,US,10000,False,True,6,0,0,0.1,0,0.02,90,11,LOW
2921,US,US,10000,False,True,6,0,0,0.1,0,0.02,400,11,LOW
2922,US,US,10000,False,True,6,0,0,0.1,0,0.02,1200,11,LOW
2923,US,US,10000,False,True,6,0,0,0.1,0,0.08,90,31,LOW
2924,US,US,10000,False,True,6,0,0,0.1,0,0.08,400,31,LOW
2925,US,US,10000,False,True,6,0,0,0.1,0,0.08,1200,31,LOW
2926,US,MX,10000,False,True,6,0,0,0.1,1,0.0,90,16,LOW
2927,US,MX,10000,False,True,6,0,0,0.1,1,0.0,400,6,LOW
2928,US,MX,10000,False,True,6,0,0,0.1,1,0.0,1200,6,LOW
2929,US,MX,10000,False,True,6,0,0,0.1,1,0.02,90,16,LOW
2930,US,MX,10000,False,True,6,0,0,0.1,1,0.02,400,16,LOW
2931,US,MX,10000,False,True,6,0,0,0.1,1,0.02,1200,16,LOW
2932,US,MX,10000,False,True,6,0,0,0.1,1,0.08,90,36,LOW
2933,US,MX,10000,False,True,6,0,0,0.1,1,0.08,400,36,LOW
2934,US,MX,10000,False,True,6,0,0,0.1,1,0.08,1200,36,LOW
2935,US,MX,10000,False,True,6,0,0,0.1,2,0.0,90,21,LOW
2936,US,MX,10000,False,True,6,0,0,0.1,2,0.0,400,11,LOW
2937,US,MX,10000,False,True,6,0,0,0.1,2,0.0,1200,11,LOW
2938,US,MX,10000,False,True,6,0,0,0.1,2,0.02,90,21,LOW
2939,US,MX,10000,False,True,6,0,0,0.1,2,0.02,400,21,LOW
2940,US,MX,10000,False,True,6,0,0,0.1,2,0.02,1200,21,LOW
2941,US,MX,10000,False,True,6,0,0,0.1,2,0.08,90,41,MEDIUM
2942,US,MX,10000,False,True,6,0,0,0.1,2,0.08,400,41,MEDIUM
2943,US,MX,10000,False,True,6,0,0,0.1,2,0.08,1200,41,MEDIUM
2944,US,US,10000,False,True,6,0,0,0.4,0,0.0,90,29,LOW
2945,US,US,10000,False,True,6,0,0,0.4,0,0.0,400,19,LOW
2946,US,US,10000,False,True,6,0,0,0.4,0,0.0,1200,19,LOW
2947,US,US,10000,False,True,6,0,0,0.4,0,0.02,90,29,LOW
2948,US,US,10000,False,True,6,0,0,0.4,0,0.02,400,29,LOW
2949,US,US,10000,False,True,6,0,0,0.4,0,0.02,1200,29,LOW
2950,US,US,10000,False,True,6,0,0,0.4,0,0.08,90,49,MEDIUM
2951,US,US,10000,False,True,6,0,0,0.4,0,0.08,400,49,MEDIUM
2952,US,US,10000,False,True,6,0,0,0.4,0,0.08,1200,49,MEDIUM
2953,US,MX,10000,False,True,6,0,0,0.4,1,0.0,90,34,LOW
2954,US,MX,10000,False,True,6,0,0,0.4,1,0.0,400,24,LOW
2955,US,MX,10000,False,True,6,0,0,0.4,1,0.0,1200,24,LOW
2956,US,MX,10000,False,True,6,0,0,0.4,1,0.02,90,34,LOW
2957,US,MX,10000,False,True,6,0,0,0.4,1,0.02,400,34,LOW
2958,US,MX,10000,False,True,6,0,0,0.4,1,0.02,1200,34,LOW
2959,US,MX,10000,False,True,6,0,0,0.4,1,0.08,90,54,MEDIUM
2960,US,MX,10000,False,True,6,0,0,0.4,1,0.08,400,54,MEDIUM
2961,US,MX,10000,False,True,6,0,0,0.4,1,0.08,1200,54,MEDIUM
2962,US,MX,10000,False,True,6,0,0,0.4,2,0.0,90,39,LOW
2963,US,MX,10000,False,True,6,0,0,0.4,2,0.0,400,29,LOW
2964,US,MX,10000,False,True,6,0,0,0.4,2,0.0,1200,29,LOW
2965,US,MX,10000,False,True,6,0,0,0.4,2,0.02,90,39,LOW
2966,US,MX,10000,False,True,6,0,0,0.4,2,0.02,400,39,LOW
2967,US,MX,10000,False,True,6,0,0,0.4,2,0.02,1200,39,LOW
